date,shift,truck_id,trips,avg_cycle_time_min,payload_t
2025-07-29,早班,TR-14,8.6,55.6,28.8
2025-07-29,早班,TR-15,10.9,44.1,28.4
2025-07-29,早班,TR-16,10.9,45.2,33.2
2025-07-29,早班,TR-17,7.9,60.0,28.3
2025-07-29,早班,TR-18,12.7,37.5,28.4
2025-07-29,中班,TR-01,11.6,37.6,33.2
2025-07-29,中班,TR-02,9.7,52.7,28.6
2025-07-29,中班,TR-04,10.4,45.7,28.5
2025-07-29,中班,TR-07,10.7,51.6,30.7
2025-07-29,中班,TR-08,8.9,57.0,26.2
2025-07-29,中班,TR-09,12.4,35.5,29.6
2025-07-29,中班,TR-10,12.3,39.1,30.2
2025-07-29,中班,TR-11,11.2,41.6,28.2
2025-07-29,中班,TR-12,6.8,66.6,28.1
2025-07-29,中班,TR-14,9.4,50.1,28.7
2025-07-29,中班,TR-15,9.1,52.3,30.2
2025-07-29,中班,TR-17,9.5,51.3,31.3
2025-07-29,中班,TR-18,11.3,41.3,30.9
2025-07-29,中班,TR-19,8.9,51.8,30.3
2025-07-29,中班,TR-20,9.9,42.5,30.4
2025-07-29,夜班,TR-02,8.6,56.5,31.9
2025-07-29,夜班,TR-03,10.6,47.4,26.9
2025-07-29,夜班,TR-04,10.0,47.6,27.8
2025-07-29,夜班,TR-05,10.7,39.6,29.9
2025-07-29,夜班,TR-07,9.6,49.5,27.4
2025-07-29,夜班,TR-08,9.7,46.3,30.3
2025-07-29,夜班,TR-10,10.0,49.8,31.9
2025-07-29,夜班,TR-11,9.8,44.8,30.4
2025-07-29,夜班,TR-12,8.4,54.7,31.1
2025-07-29,夜班,TR-13,12.0,38.3,32.8
2025-07-29,夜班,TR-14,9.9,43.2,28.0
2025-07-29,夜班,TR-15,12.3,40.6,31.8
2025-07-29,夜班,TR-17,8.8,54.6,29.2
2025-07-29,夜班,TR-18,9.7,48.0,26.9
2025-07-29,夜班,TR-19,11.9,39.4,29.3
2025-07-29,夜班,TR-20,9.0,50.3,27.7
2025-07-30,早班,TR-01,11.3,38.7,34.2
2025-07-30,早班,TR-04,11.0,43.0,28.8
2025-07-30,早班,TR-06,11.8,40.1,30.3
2025-07-30,早班,TR-07,10.5,46.8,25.8
2025-07-30,早班,TR-09,10.6,44.7,33.0
2025-07-30,早班,TR-10,13.6,32.6,32.1
2025-07-30,早班,TR-11,9.6,40.3,28.4
2025-07-30,早班,TR-12,9.5,54.0,32.3
2025-07-30,早班,TR-13,11.1,44.7,29.4
2025-07-30,早班,TR-14,12.0,40.7,30.1
2025-07-30,早班,TR-16,12.1,40.7,26.2
2025-07-30,早班,TR-17,10.4,43.0,28.9
2025-07-30,早班,TR-18,11.0,40.8,29.2
2025-07-30,中班,TR-01,12.7,39.1,25.0
2025-07-30,中班,TR-02,10.9,42.9,25.7
2025-07-30,中班,TR-03,11.1,46.9,30.7
2025-07-30,中班,TR-04,7.8,55.4,29.9
2025-07-30,中班,TR-05,4.8,95.0,31.3
2025-07-30,中班,TR-06,12.8,38.0,34.8
2025-07-30,中班,TR-07,8.5,55.4,32.7
2025-07-30,中班,TR-08,9.5,50.9,30.9
2025-07-30,中班,TR-09,12.0,40.6,29.8
2025-07-30,中班,TR-10,11.9,38.4,33.1
2025-07-30,中班,TR-13,10.7,45.5,28.8
2025-07-30,中班,TR-14,9.5,52.1,31.3
2025-07-30,中班,TR-15,11.8,40.0,28.3
2025-07-30,中班,TR-16,11.4,42.2,25.9
2025-07-30,中班,TR-17,9.8,47.0,27.7
2025-07-30,中班,TR-18,11.1,47.1,32.1
2025-07-30,中班,TR-19,8.4,58.7,30.8
2025-07-30,夜班,TR-01,10.3,47.9,30.6
2025-07-30,夜班,TR-03,9.7,49.9,29.0
2025-07-30,夜班,TR-04,9.4,51.4,31.6
2025-07-30,夜班,TR-05,8.8,54.4,31.5
2025-07-30,夜班,TR-09,11.6,41.0,29.2
2025-07-30,夜班,TR-10,9.6,47.8,28.6
2025-07-30,夜班,TR-11,5.4,90.6,33.6
2025-07-30,夜班,TR-12,9.2,52.9,29.3
2025-07-30,夜班,TR-13,12.1,33.1,28.6
2025-07-30,夜班,TR-14,7.9,61.6,28.9
2025-07-30,夜班,TR-15,13.2,37.0,30.0
2025-07-30,夜班,TR-17,7.0,68.2,26.8
2025-07-30,夜班,TR-18,8.1,55.6,31.6
2025-07-30,夜班,TR-19,11.4,40.3,28.6
2025-07-30,夜班,TR-20,9.0,50.3,32.2
2025-07-31,早班,TR-01,13.2,36.4,30.7
2025-07-31,早班,TR-02,7.6,56.6,26.5
2025-07-31,早班,TR-04,10.6,46.9,31.6
2025-07-31,早班,TR-05,8.5,58.8,31.3
2025-07-31,早班,TR-06,12.2,35.5,28.9
2025-07-31,早班,TR-07,11.3,38.7,33.9
2025-07-31,早班,TR-08,10.9,43.5,33.6
2025-07-31,早班,TR-09,14.2,35.0,31.2
2025-07-31,早班,TR-10,12.8,39.9,28.4
2025-07-31,早班,TR-11,10.5,50.7,30.6
2025-07-31,早班,TR-12,8.9,54.0,27.1
2025-07-31,早班,TR-13,11.5,43.5,30.4
2025-07-31,早班,TR-14,11.0,43.5,28.9
2025-07-31,早班,TR-15,11.9,36.2,29.9
2025-07-31,早班,TR-16,11.7,36.1,31.1
2025-07-31,早班,TR-17,8.7,50.9,31.5
2025-07-31,早班,TR-18,9.4,51.0,28.4
2025-07-31,早班,TR-19,8.5,56.1,32.1
2025-07-31,早班,TR-20,8.7,54.1,30.1
2025-07-31,中班,TR-01,10.4,45.8,30.6
2025-07-31,中班,TR-02,10.3,45.8,30.3
2025-07-31,中班,TR-05,8.7,57.8,32.1
2025-07-31,中班,TR-06,8.3,57.5,31.7
2025-07-31,中班,TR-08,9.1,51.5,33.4
2025-07-31,中班,TR-09,12.2,37.6,31.3
2025-07-31,中班,TR-10,12.3,33.1,28.2
2025-07-31,中班,TR-11,11.0,42.9,25.8
2025-07-31,中班,TR-12,7.7,60.9,28.4
2025-07-31,中班,TR-13,11.5,43.8,28.8
2025-07-31,中班,TR-15,12.7,32.3,26.7
2025-07-31,中班,TR-16,12.4,39.1,31.9
2025-07-31,中班,TR-18,9.8,42.2,32.5
2025-07-31,中班,TR-19,9.8,48.7,31.8
2025-07-31,中班,TR-20,9.3,49.9,30.7
2025-07-31,夜班,TR-01,9.9,46.5,28.7
2025-07-31,夜班,TR-02,10.1,44.4,31.1
2025-07-31,夜班,TR-03,10.8,45.2,32.2
2025-07-31,夜班,TR-04,10.8,42.3,31.1
2025-07-31,夜班,TR-05,7.3,66.7,31.8
2025-07-31,夜班,TR-06,13.2,37.2,31.1
2025-07-31,夜班,TR-07,10.3,43.1,31.4
2025-07-31,夜班,TR-09,12.4,35.8,30.9
2025-07-31,夜班,TR-12,6.9,71.2,29.8
2025-07-31,夜班,TR-13,11.2,43.3,29.8
2025-07-31,夜班,TR-14,11.4,39.2,30.2
2025-07-31,夜班,TR-15,14.4,29.6,32.2
2025-07-31,夜班,TR-17,9.6,46.2,27.0
2025-07-31,夜班,TR-19,10.7,42.3,28.7
2025-08-01,早班,TR-01,12.0,38.7,27.6
2025-08-01,早班,TR-03,8.7,56.8,29.7
2025-08-01,早班,TR-04,10.3,42.1,34.1
2025-08-01,早班,TR-05,6.9,68.9,32.4
2025-08-01,早班,TR-06,12.8,35.2,32.1
2025-08-01,早班,TR-07,10.2,45.7,31.8
2025-08-01,早班,TR-08,9.5,51.7,25.6
2025-08-01,早班,TR-10,12.2,36.3,27.5
2025-08-01,早班,TR-11,11.1,41.4,29.1
2025-08-01,早班,TR-12,7.7,58.2,32.1
2025-08-01,早班,TR-13,10.7,50.1,28.7
2025-08-01,早班,TR-14,10.0,49.2,31.3
2025-08-01,早班,TR-15,11.0,45.7,31.3
2025-08-01,早班,TR-16,10.4,48.2,30.8
2025-08-01,早班,TR-17,8.3,55.9,30.9
2025-08-01,早班,TR-19,10.5,47.3,27.8
2025-08-01,早班,TR-20,6.6,73.7,29.9
2025-08-01,中班,TR-02,10.7,42.8,31.9
2025-08-01,中班,TR-03,8.7,55.3,30.9
2025-08-01,中班,TR-07,12.1,38.8,29.6
2025-08-01,中班,TR-08,10.0,48.5,29.1
2025-08-01,中班,TR-09,10.8,40.7,29.4
2025-08-01,中班,TR-10,10.5,44.0,28.0
2025-08-01,中班,TR-13,12.7,38.4,32.2
2025-08-01,中班,TR-14,9.2,52.5,28.1
2025-08-01,中班,TR-15,13.6,31.7,28.8
2025-08-01,中班,TR-17,9.0,51.0,30.1
2025-08-01,中班,TR-18,9.9,43.7,28.6
2025-08-01,中班,TR-19,11.9,39.0,31.8
2025-08-01,中班,TR-20,9.1,51.4,29.8
2025-08-01,夜班,TR-01,10.4,49.2,32.4
2025-08-01,夜班,TR-02,8.8,50.7,29.7
2025-08-01,夜班,TR-03,10.7,44.0,29.3
2025-08-01,夜班,TR-04,8.6,58.5,30.4
2025-08-01,夜班,TR-05,7.7,55.1,29.9
2025-08-01,夜班,TR-07,10.0,48.1,29.9
2025-08-01,夜班,TR-08,8.7,55.3,31.9
2025-08-01,夜班,TR-09,9.8,48.9,29.3
2025-08-01,夜班,TR-10,9.2,52.1,31.5
2025-08-01,夜班,TR-12,6.6,73.9,27.1
2025-08-01,夜班,TR-13,12.9,38.1,26.5
2025-08-01,夜班,TR-14,10.3,44.9,30.1
2025-08-01,夜班,TR-15,12.8,42.6,33.7
2025-08-01,夜班,TR-16,12.5,37.3,28.6
2025-08-01,夜班,TR-18,10.3,45.7,28.2
2025-08-01,夜班,TR-19,12.2,36.0,28.1
2025-08-01,夜班,TR-20,9.3,50.2,28.7
2025-08-02,早班,TR-01,12.0,40.6,27.6
2025-08-02,早班,TR-02,10.2,48.6,34.7
2025-08-02,早班,TR-03,10.3,50.0,31.0
2025-08-02,早班,TR-04,6.3,75.5,28.7
2025-08-02,早班,TR-06,12.1,37.7,30.4
2025-08-02,早班,TR-08,8.1,58.1,30.4
2025-08-02,早班,TR-09,11.6,35.2,30.2
2025-08-02,早班,TR-10,11.7,37.8,29.5
2025-08-02,早班,TR-12,10.5,40.8,32.9
2025-08-02,早班,TR-13,11.0,40.5,29.1
2025-08-02,早班,TR-14,9.6,49.0,29.4
2025-08-02,早班,TR-15,12.3,35.3,29.4
2025-08-02,早班,TR-17,10.1,45.5,30.5
2025-08-02,早班,TR-20,9.0,55.1,28.0
2025-08-02,中班,TR-01,10.7,42.9,27.6
2025-08-02,中班,TR-02,8.9,54.1,33.8
2025-08-02,中班,TR-03,11.9,38.6,33.3
2025-08-02,中班,TR-04,9.4,46.8,29.7
2025-08-02,中班,TR-05,9.8,46.9,33.1
2025-08-02,中班,TR-06,11.6,38.4,28.8
2025-08-02,中班,TR-07,12.6,41.3,28.0
2025-08-02,中班,TR-08,9.2,50.9,33.9
2025-08-02,中班,TR-10,11.3,41.7,30.3
2025-08-02,中班,TR-11,11.6,44.2,28.9
2025-08-02,中班,TR-12,7.1,64.6,28.4
2025-08-02,中班,TR-13,12.7,34.1,29.1
2025-08-02,中班,TR-15,11.7,42.7,28.5
2025-08-02,中班,TR-16,11.0,41.8,30.6
2025-08-02,中班,TR-18,10.0,47.0,30.7
2025-08-02,中班,TR-19,11.1,45.3,29.0
2025-08-02,中班,TR-20,10.1,48.7,31.6
2025-08-02,夜班,TR-01,9.6,49.8,31.4
2025-08-02,夜班,TR-02,11.1,41.3,34.4
2025-08-02,夜班,TR-03,10.8,46.1,26.8
2025-08-02,夜班,TR-04,10.9,38.5,30.5
2025-08-02,夜班,TR-05,8.1,54.6,29.4
2025-08-02,夜班,TR-06,12.3,37.8,30.1
2025-08-02,夜班,TR-08,9.3,48.6,29.1
2025-08-02,夜班,TR-10,9.6,53.7,27.2
2025-08-02,夜班,TR-13,10.9,42.8,31.2
2025-08-02,夜班,TR-14,8.9,53.1,27.9
2025-08-02,夜班,TR-16,10.6,40.8,30.2
2025-08-02,夜班,TR-17,9.0,52.4,31.8
2025-08-02,夜班,TR-18,11.1,44.5,30.0
2025-08-02,夜班,TR-19,10.6,46.6,30.1
2025-08-02,夜班,TR-20,9.0,51.8,30.5
2025-08-03,早班,TR-03,10.3,42.0,31.0
2025-08-03,早班,TR-05,8.9,54.0,28.3
2025-08-03,早班,TR-06,11.3,43.6,32.6
2025-08-03,早班,TR-08,9.6,50.4,27.3
2025-08-03,早班,TR-09,9.0,49.8,28.6
2025-08-03,早班,TR-11,9.2,55.3,29.7
2025-08-03,早班,TR-12,9.0,52.0,31.1
2025-08-03,早班,TR-13,10.7,46.9,30.2
2025-08-03,早班,TR-15,12.3,38.6,35.0
2025-08-03,早班,TR-16,10.2,48.1,29.6
2025-08-03,早班,TR-17,8.3,61.0,28.9
2025-08-03,早班,TR-18,10.5,44.2,31.4
2025-08-03,早班,TR-19,8.6,57.0,29.6
2025-08-03,中班,TR-01,13.2,34.2,32.0
2025-08-03,中班,TR-03,6.0,78.1,30.6
2025-08-03,中班,TR-04,8.5,58.1,27.9
2025-08-03,中班,TR-05,10.4,43.3,32.8
2025-08-03,中班,TR-06,12.3,39.3,32.9
2025-08-03,中班,TR-07,12.4,36.7,32.9
2025-08-03,中班,TR-08,9.7,48.0,31.8
2025-08-03,中班,TR-09,13.7,38.2,29.3
2025-08-03,中班,TR-10,10.8,41.8,29.1
2025-08-03,中班,TR-11,12.1,38.8,31.5
2025-08-03,中班,TR-12,9.2,56.1,32.0
2025-08-03,中班,TR-13,9.8,43.6,27.2
2025-08-03,中班,TR-14,10.9,42.9,29.8
2025-08-03,中班,TR-15,11.4,44.3,30.6
2025-08-03,中班,TR-17,7.7,59.5,28.9
2025-08-03,中班,TR-18,10.9,41.4,28.4
2025-08-03,中班,TR-19,10.9,44.6,33.0
2025-08-03,中班,TR-20,8.7,49.8,26.5
2025-08-03,夜班,TR-01,10.8,43.1,31.1
2025-08-03,夜班,TR-02,6.8,71.3,29.6
2025-08-03,夜班,TR-03,9.7,49.7,29.2
2025-08-03,夜班,TR-04,10.7,41.2,26.6
2025-08-03,夜班,TR-05,6.3,73.4,29.6
2025-08-03,夜班,TR-07,10.1,50.7,27.1
2025-08-03,夜班,TR-08,9.9,48.9,27.7
2025-08-03,夜班,TR-10,11.1,41.0,30.2
2025-08-03,夜班,TR-11,8.4,54.2,29.9
2025-08-03,夜班,TR-12,6.7,70.4,31.7
2025-08-03,夜班,TR-13,9.6,48.1,33.2
2025-08-03,夜班,TR-14,8.4,54.2,27.1
2025-08-03,夜班,TR-15,10.4,43.9,32.3
2025-08-03,夜班,TR-16,10.2,48.5,29.2
2025-08-03,夜班,TR-17,8.4,54.7,30.2
2025-08-03,夜班,TR-18,10.7,40.3,32.4
2025-08-03,夜班,TR-19,10.5,48.4,30.3
2025-08-04,早班,TR-01,10.3,47.1,29.6
2025-08-04,早班,TR-02,8.4,59.9,33.4
2025-08-04,早班,TR-03,11.0,43.7,29.4
2025-08-04,早班,TR-04,10.2,43.3,31.3
2025-08-04,早班,TR-05,11.4,39.3,31.3
2025-08-04,早班,TR-07,11.4,43.6,27.8
2025-08-04,早班,TR-09,9.6,48.4,28.7
2025-08-04,早班,TR-10,12.5,39.2,31.8
2025-08-04,早班,TR-11,9.4,48.4,29.2
2025-08-04,早班,TR-12,9.1,50.9,29.0
2025-08-04,早班,TR-13,11.7,39.6,28.0
2025-08-04,早班,TR-14,9.9,41.9,29.3
2025-08-04,早班,TR-16,12.3,36.7,28.9
2025-08-04,早班,TR-18,9.3,48.6,34.1
2025-08-04,早班,TR-19,11.4,41.1,31.8
2025-08-04,早班,TR-20,9.6,46.4,30.0
2025-08-04,中班,TR-01,12.8,37.2,29.5
2025-08-04,中班,TR-02,10.2,44.9,28.3
2025-08-04,中班,TR-04,10.1,47.7,30.6
2025-08-04,中班,TR-05,12.4,39.8,30.1
2025-08-04,中班,TR-06,10.9,44.2,28.3
2025-08-04,中班,TR-07,10.9,43.0,30.7
2025-08-04,中班,TR-08,10.9,44.9,30.5
2025-08-04,中班,TR-09,11.2,35.6,29.3
2025-08-04,中班,TR-10,12.3,40.0,27.7
2025-08-04,中班,TR-11,10.3,45.2,30.0
2025-08-04,中班,TR-12,7.7,65.6,29.1
2025-08-04,中班,TR-14,8.7,54.4,29.2
2025-08-04,中班,TR-17,8.6,53.7,33.8
2025-08-04,中班,TR-18,10.7,41.1,26.5
2025-08-04,中班,TR-19,9.4,48.7,29.8
2025-08-04,中班,TR-20,8.9,53.7,30.9
2025-08-04,夜班,TR-01,14.1,34.3,35.0
2025-08-04,夜班,TR-02,10.7,44.3,31.3
2025-08-04,夜班,TR-03,12.5,41.1,33.0
2025-08-04,夜班,TR-05,8.0,61.9,28.8
2025-08-04,夜班,TR-06,11.5,44.0,28.2
2025-08-04,夜班,TR-08,9.0,53.1,26.0
2025-08-04,夜班,TR-10,8.8,53.2,30.1
2025-08-04,夜班,TR-12,6.8,71.7,30.5
2025-08-04,夜班,TR-13,10.3,48.1,27.3
2025-08-04,夜班,TR-15,11.6,39.7,29.9
2025-08-04,夜班,TR-16,11.6,38.9,29.5
2025-08-04,夜班,TR-17,7.6,65.6,29.0
2025-08-04,夜班,TR-18,10.9,41.2,32.4
2025-08-04,夜班,TR-19,11.5,39.6,27.6
2025-08-05,早班,TR-01,12.9,33.2,30.8
2025-08-05,早班,TR-04,9.5,44.1,33.8
2025-08-05,早班,TR-05,7.9,55.1,26.9
2025-08-05,早班,TR-07,10.9,39.9,26.2
2025-08-05,早班,TR-08,11.0,42.3,33.0
2025-08-05,早班,TR-10,13.0,37.5,28.6
2025-08-05,早班,TR-11,10.0,47.2,27.7
2025-08-05,早班,TR-12,6.5,72.3,28.9
2025-08-05,早班,TR-13,9.4,56.7,25.1
2025-08-05,早班,TR-14,7.7,58.7,32.5
2025-08-05,早班,TR-15,12.6,36.9,29.4
2025-08-05,早班,TR-16,7.6,61.2,29.2
2025-08-05,早班,TR-17,8.2,64.2,30.3
2025-08-05,早班,TR-19,9.0,49.2,29.2
2025-08-05,中班,TR-02,10.2,44.6,29.9
2025-08-05,中班,TR-03,9.8,51.5,34.9
2025-08-05,中班,TR-05,8.4,55.2,34.7
2025-08-05,中班,TR-06,12.3,38.8,29.1
2025-08-05,中班,TR-07,8.9,52.3,30.6
2025-08-05,中班,TR-08,7.7,55.6,27.7
2025-08-05,中班,TR-09,10.0,46.8,31.8
2025-08-05,中班,TR-10,11.4,45.8,30.7
2025-08-05,中班,TR-12,8.6,52.5,32.1
2025-08-05,中班,TR-13,12.0,36.6,31.7
2025-08-05,中班,TR-14,7.9,58.8,32.4
2025-08-05,中班,TR-15,12.7,39.7,28.1
2025-08-05,中班,TR-16,12.6,41.1,28.4
2025-08-05,中班,TR-17,8.0,55.6,27.1
2025-08-05,中班,TR-18,12.2,39.0,25.8
2025-08-05,中班,TR-19,10.3,46.4,28.7
2025-08-05,夜班,TR-01,11.5,42.2,29.5
2025-08-05,夜班,TR-02,9.2,50.1,31.2
2025-08-05,夜班,TR-03,10.3,41.5,31.0
2025-08-05,夜班,TR-04,11.5,43.1,27.5
2025-08-05,夜班,TR-05,8.5,59.1,27.6
2025-08-05,夜班,TR-06,11.4,39.2,28.1
2025-08-05,夜班,TR-07,11.5,41.0,31.1
2025-08-05,夜班,TR-08,7.6,61.1,28.7
2025-08-05,夜班,TR-10,12.6,35.9,26.9
2025-08-05,夜班,TR-11,9.0,47.0,31.8
2025-08-05,夜班,TR-12,11.3,44.1,28.9
2025-08-05,夜班,TR-13,10.9,43.7,32.2
2025-08-05,夜班,TR-15,10.8,46.6,29.3
2025-08-05,夜班,TR-17,9.6,51.5,29.7
2025-08-05,夜班,TR-18,9.2,56.3,26.5
2025-08-05,夜班,TR-19,11.3,41.1,28.5
2025-08-05,夜班,TR-20,7.9,60.5,28.7
2025-08-06,早班,TR-01,13.6,34.5,30.1
2025-08-06,早班,TR-02,8.8,54.1,29.3
2025-08-06,早班,TR-03,10.2,46.4,31.7
2025-08-06,早班,TR-04,9.3,49.9,32.3
2025-08-06,早班,TR-05,9.0,54.0,29.5
2025-08-06,早班,TR-06,11.8,45.4,30.4
2025-08-06,早班,TR-08,9.8,45.7,26.4
2025-08-06,早班,TR-09,10.4,42.7,31.5
2025-08-06,早班,TR-10,12.1,41.4,32.4
2025-08-06,早班,TR-11,10.2,48.8,29.5
2025-08-06,早班,TR-13,11.2,41.8,29.3
2025-08-06,早班,TR-14,9.5,49.2,33.1
2025-08-06,早班,TR-15,11.3,44.1,31.2
2025-08-06,早班,TR-16,11.7,39.0,31.9
2025-08-06,早班,TR-17,7.5,64.1,30.7
2025-08-06,早班,TR-19,11.0,41.4,28.5
2025-08-06,早班,TR-20,9.0,49.5,29.5
2025-08-06,中班,TR-01,11.7,39.1,33.9
2025-08-06,中班,TR-03,10.4,44.1,30.8
2025-08-06,中班,TR-04,10.7,40.3,30.9
2025-08-06,中班,TR-05,7.3,68.8,28.8
2025-08-06,中班,TR-06,10.4,46.6,28.7
2025-08-06,中班,TR-07,10.5,44.7,29.9
2025-08-06,中班,TR-09,10.9,38.0,32.2
2025-08-06,中班,TR-10,12.8,35.9,32.0
2025-08-06,中班,TR-11,13.3,34.8,31.4
2025-08-06,中班,TR-12,8.6,48.4,33.8
2025-08-06,中班,TR-13,11.4,41.9,27.0
2025-08-06,中班,TR-14,9.4,46.4,29.5
2025-08-06,中班,TR-15,11.8,38.6,29.1
2025-08-06,中班,TR-16,13.0,32.8,29.8
2025-08-06,中班,TR-17,7.2,64.5,28.4
2025-08-06,中班,TR-18,9.0,56.8,30.5
2025-08-06,中班,TR-20,11.9,41.9,31.2
2025-08-06,夜班,TR-01,10.2,42.4,28.5
2025-08-06,夜班,TR-02,9.3,50.3,29.7
2025-08-06,夜班,TR-03,11.8,38.6,29.5
2025-08-06,夜班,TR-04,9.7,47.8,31.3
2025-08-06,夜班,TR-05,9.1,55.2,26.1
2025-08-06,夜班,TR-06,12.4,38.6,28.8
2025-08-06,夜班,TR-07,11.6,42.4,28.1
2025-08-06,夜班,TR-08,10.0,45.0,30.0
2025-08-06,夜班,TR-09,12.4,40.0,32.3
2025-08-06,夜班,TR-10,12.4,40.2,30.3
2025-08-06,夜班,TR-11,12.2,34.5,31.8
2025-08-06,夜班,TR-12,7.6,58.9,28.9
2025-08-06,夜班,TR-13,10.8,41.5,31.7
2025-08-06,夜班,TR-14,10.6,49.0,26.2
2025-08-06,夜班,TR-15,13.9,35.4,29.4
2025-08-06,夜班,TR-16,13.0,36.9,26.6
2025-08-06,夜班,TR-17,9.2,50.4,29.4
2025-08-06,夜班,TR-18,10.2,44.5,32.1
2025-08-06,夜班,TR-19,11.1,45.0,33.9
2025-08-06,夜班,TR-20,9.7,50.5,30.9
2025-08-07,早班,TR-02,10.4,47.5,30.3
2025-08-07,早班,TR-03,12.0,38.6,31.7
2025-08-07,早班,TR-04,10.4,43.1,27.2
2025-08-07,早班,TR-05,8.0,61.9,29.3
2025-08-07,早班,TR-06,14.9,27.9,29.7
2025-08-07,早班,TR-07,10.9,44.8,29.5
2025-08-07,早班,TR-08,10.6,46.8,27.2
2025-08-07,早班,TR-11,10.8,46.8,31.3
2025-08-07,早班,TR-12,9.6,48.9,26.5
2025-08-07,早班,TR-13,9.4,49.2,30.6
2025-08-07,早班,TR-14,10.8,42.7,29.8
2025-08-07,早班,TR-15,12.8,40.5,28.8
2025-08-07,早班,TR-16,14.1,32.6,35.2
2025-08-07,早班,TR-17,9.0,50.3,28.1
2025-08-07,早班,TR-18,9.3,48.8,30.9
2025-08-07,早班,TR-19,9.5,52.3,28.8
2025-08-07,早班,TR-20,8.9,50.9,30.8
2025-08-07,中班,TR-01,11.3,47.5,30.7
2025-08-07,中班,TR-02,9.6,49.0,28.2
2025-08-07,中班,TR-03,11.0,45.6,33.3
2025-08-07,中班,TR-05,7.7,62.0,30.0
2025-08-07,中班,TR-06,9.8,47.2,30.5
2025-08-07,中班,TR-07,11.7,39.4,28.8
2025-08-07,中班,TR-08,9.5,50.0,29.4
2025-08-07,中班,TR-09,12.8,38.9,26.6
2025-08-07,中班,TR-10,11.9,36.7,30.9
2025-08-07,中班,TR-11,12.7,41.0,28.4
2025-08-07,中班,TR-12,8.1,57.2,30.8
2025-08-07,中班,TR-13,11.1,39.4,30.0
2025-08-07,中班,TR-14,11.3,37.2,25.7
2025-08-07,中班,TR-15,11.4,41.1,29.3
2025-08-07,中班,TR-16,12.4,37.6,27.1
2025-08-07,中班,TR-17,8.2,60.5,29.7
2025-08-07,中班,TR-18,10.2,44.8,30.0
2025-08-07,中班,TR-19,10.5,44.6,32.4
2025-08-07,中班,TR-20,10.3,50.7,36.0
2025-08-07,夜班,TR-01,11.7,39.0,28.5
2025-08-07,夜班,TR-02,10.4,41.9,30.8
2025-08-07,夜班,TR-08,9.5,51.6,35.5
2025-08-07,夜班,TR-10,9.7,46.4,31.1
2025-08-07,夜班,TR-11,11.8,36.9,29.8
2025-08-07,夜班,TR-12,8.9,54.5,27.9
2025-08-07,夜班,TR-13,10.2,45.8,29.6
2025-08-07,夜班,TR-14,9.6,49.3,29.5
2025-08-07,夜班,TR-16,13.8,30.9,30.5
2025-08-07,夜班,TR-19,10.6,41.7,28.9
2025-08-07,夜班,TR-20,9.1,50.8,31.0
2025-08-08,早班,TR-02,12.4,42.1,30.1
2025-08-08,早班,TR-03,10.5,46.3,32.9
2025-08-08,早班,TR-04,10.1,45.8,30.4
2025-08-08,早班,TR-05,8.0,62.0,33.8
2025-08-08,早班,TR-06,11.5,36.5,29.6
2025-08-08,早班,TR-07,9.6,52.0,27.0
2025-08-08,早班,TR-08,11.3,41.9,29.4
2025-08-08,早班,TR-09,11.0,44.0,30.7
2025-08-08,早班,TR-11,10.6,47.4,32.1
2025-08-08,早班,TR-12,7.8,62.5,28.1
2025-08-08,早班,TR-13,10.6,43.7,31.8
2025-08-08,早班,TR-14,10.1,49.2,31.5
2025-08-08,早班,TR-17,8.2,59.6,27.3
2025-08-08,早班,TR-18,11.6,42.2,34.8
2025-08-08,早班,TR-19,11.8,40.0,32.0
2025-08-08,早班,TR-20,8.7,54.2,29.8
2025-08-08,中班,TR-01,13.5,40.2,28.5
2025-08-08,中班,TR-02,10.9,41.8,27.8
2025-08-08,中班,TR-03,11.4,46.1,31.4
2025-08-08,中班,TR-04,9.7,45.7,28.3
2025-08-08,中班,TR-05,10.2,49.3,28.5
2025-08-08,中班,TR-06,13.6,38.2,29.6
2025-08-08,中班,TR-07,9.4,57.4,29.0
2025-08-08,中班,TR-08,8.4,59.4,30.0
2025-08-08,中班,TR-10,9.8,47.3,30.7
2025-08-08,中班,TR-11,10.6,42.4,30.4
2025-08-08,中班,TR-12,9.0,52.1,33.7
2025-08-08,中班,TR-13,9.4,49.5,29.8
2025-08-08,中班,TR-14,9.1,51.8,28.9
2025-08-08,中班,TR-15,13.9,36.3,27.0
2025-08-08,中班,TR-16,12.2,37.3,30.4
2025-08-08,夜班,TR-01,12.1,38.3,29.1
2025-08-08,夜班,TR-02,9.8,49.2,28.5
2025-08-08,夜班,TR-03,10.6,39.3,28.8
2025-08-08,夜班,TR-04,8.3,56.5,29.0
2025-08-08,夜班,TR-05,10.1,45.1,27.4
2025-08-08,夜班,TR-09,11.4,36.0,30.5
2025-08-08,夜班,TR-10,12.2,39.1,30.7
2025-08-08,夜班,TR-11,11.5,43.0,28.9
2025-08-08,夜班,TR-12,8.7,53.4,31.6
2025-08-08,夜班,TR-13,10.3,43.1,32.4
2025-08-08,夜班,TR-15,12.9,35.6,29.2
2025-08-08,夜班,TR-16,12.5,38.5,30.6
2025-08-08,夜班,TR-17,8.0,61.1,30.4
2025-08-08,夜班,TR-18,9.3,50.6,32.2
2025-08-08,夜班,TR-20,10.3,40.9,28.2
2025-08-09,早班,TR-01,12.2,39.4,27.6
