date,shift,shovel_id,avg_loading_time_sec,trucks_loaded,ore_volume_t
2025-03-04,中班,ES-02,132.6,119,3488.0
2025-03-04,中班,ES-03,118.6,88,2632.0
2025-03-04,中班,ES-05,122.0,103,3131.0
2025-03-04,中班,ES-06,128.3,72,2289.0
2025-03-04,夜班,ES-01,125.3,101,3222.0
2025-03-04,夜班,ES-02,117.9,88,2731.0
2025-03-04,夜班,ES-03,104.2,96,2781.0
2025-03-04,夜班,ES-04,171.7,88,2836.0
2025-03-04,夜班,ES-05,123.3,105,3399.0
2025-03-04,夜班,ES-06,135.1,101,2892.0
2025-03-04,夜班,ES-07,153.3,133,4193.0
2025-03-04,夜班,ES-08,113.9,75,2271.0
2025-03-05,早班,ES-02,123.6,91,2702.0
2025-03-05,早班,ES-03,113.8,79,2335.0
2025-03-05,早班,ES-04,185.6,84,2450.0
2025-03-05,早班,ES-05,129.4,106,3038.0
2025-03-05,早班,ES-07,137.0,127,3676.0
2025-03-05,中班,ES-01,121.0,92,2912.0
2025-03-05,中班,ES-02,121.9,115,3597.0
2025-03-05,中班,ES-03,119.5,123,3958.0
2025-03-05,中班,ES-05,136.1,145,4521.0
2025-03-05,中班,ES-06,126.7,110,3521.0
2025-03-05,中班,ES-07,138.1,92,2714.0
2025-03-05,夜班,ES-01,111.0,123,3967.0
2025-03-05,夜班,ES-02,130.1,110,3467.0
2025-03-05,夜班,ES-03,100.3,75,2307.0
2025-03-05,夜班,ES-04,188.4,95,2940.0
2025-03-05,夜班,ES-05,135.2,90,2716.0
2025-03-05,夜班,ES-06,124.4,86,2592.0
2025-03-05,夜班,ES-07,155.8,90,2858.0
2025-03-05,夜班,ES-08,118.6,94,2767.0
2025-03-06,早班,ES-01,93.6,124,3588.0
2025-03-06,早班,ES-02,116.0,106,3474.0
2025-03-06,早班,ES-03,117.4,81,2446.0
2025-03-06,早班,ES-04,169.3,92,2765.0
2025-03-06,早班,ES-05,130.6,79,2335.0
2025-03-06,早班,ES-06,127.4,112,3556.0
2025-03-06,早班,ES-07,161.3,86,2441.0
2025-03-06,早班,ES-08,114.2,90,2638.0
2025-03-06,中班,ES-01,112.4,85,2639.0
2025-03-06,中班,ES-02,138.1,71,2080.0
2025-03-06,中班,ES-03,125.3,76,2441.0
2025-03-06,中班,ES-04,176.1,108,3282.0
2025-03-06,中班,ES-05,125.9,123,3850.0
2025-03-06,中班,ES-06,146.9,95,2791.0
2025-03-06,夜班,ES-01,115.6,102,2859.0
2025-03-06,夜班,ES-03,108.1,87,2573.0
2025-03-06,夜班,ES-05,182.7,104,2971.0
2025-03-06,夜班,ES-06,126.3,84,2465.0
2025-03-06,夜班,ES-08,133.7,111,3616.0
2025-03-07,早班,ES-02,133.6,94,2781.0
2025-03-07,早班,ES-03,114.3,81,2485.0
2025-03-07,早班,ES-04,191.6,74,2442.0
2025-03-07,早班,ES-05,120.3,64,1850.0
2025-03-07,早班,ES-06,172.7,112,3377.0
2025-03-07,早班,ES-07,157.2,79,2428.0
2025-03-07,早班,ES-08,118.3,118,3654.0
2025-03-07,中班,ES-01,116.1,79,2399.0
2025-03-07,中班,ES-02,141.5,78,2200.0
2025-03-07,中班,ES-03,121.1,96,2723.0
2025-03-07,中班,ES-04,179.0,93,3062.0
2025-03-07,中班,ES-05,127.7,106,3097.0
2025-03-07,中班,ES-06,124.0,115,3701.0
2025-03-07,中班,ES-07,157.5,89,2502.0
2025-03-07,中班,ES-08,118.9,74,2268.0
2025-03-07,夜班,ES-01,130.2,89,2805.0
2025-03-07,夜班,ES-02,124.5,94,2914.0
2025-03-07,夜班,ES-03,114.9,74,2184.0
2025-03-07,夜班,ES-04,175.2,98,2921.0
2025-03-07,夜班,ES-06,140.5,75,2123.0
2025-03-07,夜班,ES-08,129.1,85,2592.0
2025-03-08,早班,ES-01,124.9,93,2683.0
2025-03-08,早班,ES-02,128.5,121,3430.0
2025-03-08,早班,ES-03,118.8,139,4500.0
2025-03-08,早班,ES-04,180.8,88,2800.0
2025-03-08,早班,ES-05,120.8,95,2812.0
2025-03-08,早班,ES-06,129.3,125,3804.0
2025-03-08,早班,ES-07,138.3,78,2398.0
2025-03-08,早班,ES-08,127.4,76,2392.0
2025-03-08,中班,ES-01,117.0,76,2223.0
2025-03-08,中班,ES-02,130.9,100,2819.0
2025-03-08,中班,ES-03,106.4,101,3276.0
2025-03-08,中班,ES-04,184.7,96,2985.0
2025-03-08,中班,ES-05,126.9,89,2621.0
2025-03-08,中班,ES-06,125.0,125,4040.0
2025-03-08,中班,ES-08,118.9,71,2244.0
2025-03-08,夜班,ES-01,114.6,130,3645.0
2025-03-08,夜班,ES-02,133.1,115,3653.0
2025-03-08,夜班,ES-03,106.3,96,3080.0
2025-03-08,夜班,ES-04,179.6,116,3497.0
2025-03-08,夜班,ES-05,131.7,107,3240.0
2025-03-08,夜班,ES-06,126.3,89,2655.0
2025-03-08,夜班,ES-07,137.9,86,2661.0
2025-03-08,夜班,ES-08,133.2,111,3296.0
2025-03-09,早班,ES-01,113.4,80,2256.0
2025-03-09,早班,ES-02,125.9,117,3793.0
2025-03-09,早班,ES-03,121.1,90,2653.0
2025-03-09,早班,ES-04,174.6,121,3703.0
2025-03-09,早班,ES-05,119.8,84,2767.0
2025-03-09,早班,ES-06,130.4,102,3191.0
2025-03-09,早班,ES-08,124.1,123,3664.0
2025-03-09,中班,ES-01,114.1,106,3325.0
2025-03-09,中班,ES-02,120.2,106,3283.0
2025-03-09,中班,ES-03,95.4,103,3158.0
2025-03-09,中班,ES-04,189.9,57,1879.0
2025-03-09,中班,ES-05,122.8,100,3020.0
2025-03-09,中班,ES-07,145.7,67,1956.0
2025-03-09,中班,ES-08,125.1,107,3344.0
2025-03-09,夜班,ES-01,112.5,112,3302.0
2025-03-09,夜班,ES-02,126.9,115,3625.0
2025-03-09,夜班,ES-03,115.0,86,2748.0
2025-03-09,夜班,ES-04,175.1,110,3316.0
2025-03-09,夜班,ES-05,124.8,92,2752.0
2025-03-09,夜班,ES-06,132.9,58,1641.0
2025-03-09,夜班,ES-07,153.7,65,1941.0
2025-03-09,夜班,ES-08,119.9,79,2509.0
2025-03-10,早班,ES-01,119.9,91,2918.0
2025-03-10,早班,ES-06,129.3,70,2212.0
2025-03-10,早班,ES-07,146.1,79,2470.0
2025-03-10,早班,ES-08,104.4,85,2535.0
2025-03-10,中班,ES-01,178.4,125,3604.0
2025-03-10,中班,ES-03,121.7,75,2177.0
2025-03-10,中班,ES-04,180.2,111,3413.0
2025-03-10,中班,ES-05,130.9,118,3306.0
2025-03-10,中班,ES-06,125.5,90,2839.0
2025-03-10,中班,ES-07,161.8,100,3013.0
2025-03-10,中班,ES-08,124.8,85,2457.0
2025-03-10,夜班,ES-01,126.4,73,2271.0
2025-03-10,夜班,ES-02,174.4,91,2910.0
2025-03-10,夜班,ES-03,121.2,111,3585.0
2025-03-10,夜班,ES-05,141.2,92,2697.0
2025-03-10,夜班,ES-06,115.8,96,2803.0
2025-03-11,早班,ES-01,107.6,43,1372.0
2025-03-11,早班,ES-02,131.2,96,3128.0
2025-03-11,早班,ES-03,103.4,91,2991.0
2025-03-11,早班,ES-04,189.3,54,1723.0
2025-03-11,早班,ES-05,127.4,121,3639.0
2025-03-11,中班,ES-01,112.9,73,2382.0
2025-03-11,中班,ES-02,119.6,100,3191.0
2025-03-11,中班,ES-03,128.1,126,3826.0
2025-03-11,中班,ES-04,176.1,93,3035.0
2025-03-11,中班,ES-05,138.6,122,3919.0
2025-03-11,中班,ES-06,128.8,76,2238.0
2025-03-11,中班,ES-07,150.8,75,2325.0
2025-03-11,夜班,ES-01,122.9,73,2328.0
2025-03-11,夜班,ES-04,165.4,81,2540.0
2025-03-11,夜班,ES-05,142.1,80,2344.0
2025-03-11,夜班,ES-06,120.2,90,2718.0
2025-03-11,夜班,ES-07,145.7,126,4096.0
2025-03-11,夜班,ES-08,124.5,66,2052.0
2025-03-12,早班,ES-02,144.6,101,3012.0
2025-03-12,早班,ES-04,187.9,122,3896.0
2025-03-12,早班,ES-05,125.9,105,3116.0
2025-03-12,早班,ES-07,132.2,72,2368.0
2025-03-12,中班,ES-01,129.6,98,2881.0
2025-03-12,中班,ES-03,103.2,116,3308.0
2025-03-12,中班,ES-04,168.9,84,2603.0
2025-03-12,中班,ES-06,121.2,77,2400.0
2025-03-12,中班,ES-07,152.3,104,3419.0
2025-03-12,夜班,ES-02,131.7,92,2730.0
2025-03-12,夜班,ES-03,114.8,85,2775.0
2025-03-12,夜班,ES-04,196.0,119,3539.0
2025-03-12,夜班,ES-05,120.9,87,2533.0
2025-03-12,夜班,ES-07,164.2,104,3389.0
2025-03-12,夜班,ES-08,122.4,83,2400.0
2025-03-13,早班,ES-01,129.7,104,3181.0
2025-03-13,早班,ES-02,130.6,80,2358.0
2025-03-13,早班,ES-03,116.2,105,3399.0
2025-03-13,早班,ES-04,187.0,98,3138.0
2025-03-13,早班,ES-05,124.9,102,3052.0
2025-03-13,早班,ES-06,130.4,107,3307.0
2025-03-13,早班,ES-07,143.3,108,3317.0
2025-03-13,早班,ES-08,129.5,107,3047.0
2025-03-13,中班,ES-02,164.6,76,2455.0
2025-03-13,中班,ES-03,117.4,86,2628.0
2025-03-13,中班,ES-04,178.2,93,2999.0
2025-03-13,夜班,ES-01,113.2,86,2651.0
2025-03-13,夜班,ES-02,138.1,94,2745.0
2025-03-13,夜班,ES-03,104.6,91,2670.0
2025-03-13,夜班,ES-04,176.5,98,3040.0
2025-03-13,夜班,ES-05,135.5,99,3139.0
2025-03-13,夜班,ES-06,126.3,124,3891.0
2025-03-13,夜班,ES-07,157.6,126,4073.0
2025-03-13,夜班,ES-08,132.0,71,1991.0
2025-03-14,早班,ES-01,124.0,91,2749.0
2025-03-14,早班,ES-02,121.7,89,2910.0
2025-03-14,早班,ES-03,179.1,98,3157.0
2025-03-14,早班,ES-04,187.4,75,2114.0
2025-03-14,早班,ES-05,134.1,103,3135.0
2025-03-14,早班,ES-06,123.2,86,2715.0
2025-03-14,早班,ES-07,154.7,81,2572.0
2025-03-14,中班,ES-01,131.5,53,1489.0
2025-03-14,中班,ES-03,100.2,98,3175.0
2025-03-14,中班,ES-04,185.9,79,2420.0
2025-03-14,中班,ES-05,120.7,79,2543.0
2025-03-14,中班,ES-06,127.4,96,3162.0
2025-03-14,夜班,ES-03,105.0,106,3496.0
2025-03-14,夜班,ES-05,127.6,95,3105.0
2025-03-14,夜班,ES-06,133.6,88,2697.0
2025-03-14,夜班,ES-08,113.9,106,3047.0
2025-03-15,早班,ES-01,108.0,102,3131.0
2025-03-15,早班,ES-02,127.2,76,2166.0
2025-03-15,早班,ES-03,127.2,96,2833.0
2025-03-15,早班,ES-04,176.0,103,3202.0
2025-03-15,早班,ES-05,109.3,71,2276.0
2025-03-15,早班,ES-06,134.4,99,3240.0
2025-03-15,早班,ES-07,151.9,88,2614.0
2025-03-15,早班,ES-08,119.4,82,2485.0
2025-03-15,中班,ES-01,121.1,103,3354.0
2025-03-15,中班,ES-02,132.0,117,3682.0
2025-03-15,中班,ES-03,114.1,102,3131.0
2025-03-15,中班,ES-05,130.5,89,2886.0
2025-03-15,中班,ES-06,114.5,101,3293.0
2025-03-15,中班,ES-07,145.8,101,3249.0
2025-03-15,中班,ES-08,117.1,110,3441.0
2025-03-15,夜班,ES-01,122.1,131,4231.0
2025-03-15,夜班,ES-03,131.5,101,3032.0
2025-03-15,夜班,ES-04,181.0,109,3475.0
2025-03-15,夜班,ES-05,131.4,92,3004.0
2025-03-15,夜班,ES-06,121.4,75,2288.0
2025-03-15,夜班,ES-08,115.8,111,3258.0
2025-03-16,早班,ES-02,123.4,63,1978.0
2025-03-16,早班,ES-03,112.2,113,3528.0
2025-03-16,早班,ES-04,185.0,112,3556.0
2025-03-16,早班,ES-05,125.7,82,2402.0
2025-03-16,早班,ES-06,125.1,69,2251.0
2025-03-16,早班,ES-08,117.2,54,1664.0
2025-03-16,中班,ES-01,111.2,73,2274.0
2025-03-16,中班,ES-02,142.5,99,3177.0
2025-03-16,中班,ES-03,108.7,102,3192.0
2025-03-16,中班,ES-04,175.9,83,2521.0
2025-03-16,中班,ES-05,131.1,90,2744.0
2025-03-16,中班,ES-06,138.0,97,2722.0
2025-03-16,中班,ES-08,123.2,111,3658.0
2025-03-16,夜班,ES-01,106.9,94,2634.0
2025-03-16,夜班,ES-02,135.2,138,4149.0
2025-03-16,夜班,ES-03,101.8,73,2394.0
2025-03-16,夜班,ES-04,170.2,109,3525.0
2025-03-16,夜班,ES-05,136.1,116,3520.0
2025-03-16,夜班,ES-06,138.9,108,3287.0
2025-03-16,夜班,ES-07,147.8,64,1893.0
2025-03-17,早班,ES-01,128.3,97,2894.0
2025-03-17,早班,ES-02,137.2,110,3158.0
2025-03-17,早班,ES-03,104.1,97,3106.0
2025-03-17,早班,ES-04,168.4,124,3843.0
2025-03-17,早班,ES-05,120.9,109,3490.0
2025-03-17,早班,ES-06,137.4,65,2027.0
2025-03-17,早班,ES-08,120.9,96,2835.0
2025-03-17,中班,ES-01,112.7,109,3341.0
2025-03-17,中班,ES-02,119.4,115,3511.0
2025-03-17,中班,ES-03,111.5,78,2289.0
2025-03-17,中班,ES-04,186.8,105,3190.0
2025-03-17,中班,ES-05,118.1,114,3568.0
2025-03-17,中班,ES-07,153.6,120,3488.0
2025-03-17,中班,ES-08,105.7,117,3300.0
2025-03-17,夜班,ES-01,117.5,60,1938.0
2025-03-17,夜班,ES-02,132.8,115,3779.0
2025-03-17,夜班,ES-04,169.7,87,2629.0
2025-03-17,夜班,ES-06,140.2,107,3449.0
2025-03-18,早班,ES-01,117.0,95,3037.0
2025-03-18,早班,ES-02,116.9,90,2640.0
2025-03-18,早班,ES-03,112.5,123,3769.0
2025-03-18,早班,ES-04,182.8,107,3009.0
2025-03-18,早班,ES-05,123.0,55,1651.0
2025-03-18,早班,ES-06,131.3,118,3456.0
2025-03-18,早班,ES-07,153.5,116,3512.0
2025-03-18,中班,ES-01,116.0,75,2159.0
2025-03-18,中班,ES-02,124.5,103,3014.0
2025-03-18,中班,ES-03,112.5,107,3329.0
2025-03-18,中班,ES-04,172.7,111,3290.0
2025-03-18,中班,ES-05,133.5,99,3245.0
2025-03-18,中班,ES-07,143.5,93,2946.0
2025-03-18,中班,ES-08,124.8,102,3148.0
2025-03-18,夜班,ES-02,125.0,87,2446.0
2025-03-18,夜班,ES-03,115.4,85,2740.0
2025-03-18,夜班,ES-05,116.9,70,2222.0
2025-03-18,夜班,ES-06,123.6,93,2968.0
2025-03-18,夜班,ES-07,133.5,54,1603.0
2025-03-18,夜班,ES-08,164.0,121,3896.0
2025-03-19,早班,ES-01,118.2,84,2728.0
2025-03-19,早班,ES-02,106.1,121,3402.0
2025-03-19,早班,ES-06,130.4,102,3068.0
2025-03-19,早班,ES-07,156.3,81,2647.0
2025-03-19,中班,ES-02,136.3,101,2856.0
2025-03-19,中班,ES-03,115.9,82,2659.0
2025-03-19,中班,ES-04,184.2,107,3450.0
2025-03-19,中班,ES-06,116.5,81,2424.0
2025-03-19,中班,ES-07,150.4,97,2967.0
2025-03-19,中班,ES-08,113.2,67,2081.0
2025-03-19,夜班,ES-01,111.5,61,1875.0
2025-03-19,夜班,ES-02,128.0,87,2560.0
2025-03-19,夜班,ES-03,111.6,93,2988.0
2025-03-19,夜班,ES-05,133.6,102,3001.0
2025-03-19,夜班,ES-07,151.2,95,3024.0
2025-03-20,早班,ES-02,129.2,117,3471.0
2025-03-20,早班,ES-03,104.6,69,1967.0
2025-03-20,早班,ES-04,181.8,151,4777.0
2025-03-20,早班,ES-05,121.4,85,2706.0
2025-03-20,早班,ES-06,145.5,63,1894.0
2025-03-20,早班,ES-08,118.9,90,2821.0
2025-03-20,中班,ES-01,136.1,110,3160.0
2025-03-20,中班,ES-02,123.8,94,2883.0
2025-03-20,中班,ES-04,176.1,75,2441.0
2025-03-20,中班,ES-05,118.2,86,2591.0
2025-03-20,中班,ES-07,150.6,79,2578.0
2025-03-20,夜班,ES-01,109.3,111,3481.0
2025-03-20,夜班,ES-02,123.6,82,2523.0
2025-03-20,夜班,ES-03,117.3,107,3005.0
2025-03-20,夜班,ES-04,170.4,93,2970.0
2025-03-20,夜班,ES-05,117.4,108,3447.0
2025-03-20,夜班,ES-07,146.9,91,2807.0
2025-03-20,夜班,ES-08,117.8,114,3399.0
2025-03-21,早班,ES-03,110.6,67,1989.0
2025-03-21,早班,ES-04,172.2,95,2979.0
2025-03-21,早班,ES-05,140.3,93,2882.0
2025-03-21,早班,ES-06,137.7,92,2730.0
2025-03-21,早班,ES-07,144.5,87,2835.0
2025-03-21,中班,ES-02,122.0,114,3747.0
2025-03-21,中班,ES-04,169.9,114,3438.0
2025-03-21,中班,ES-05,112.1,122,3829.0
2025-03-21,中班,ES-06,125.9,95,2771.0
2025-03-21,中班,ES-07,144.5,80,2523.0
2025-03-21,中班,ES-08,137.3,99,3199.0
2025-03-21,夜班,ES-01,125.4,100,3267.0
2025-03-21,夜班,ES-02,117.3,79,2398.0
2025-03-21,夜班,ES-03,116.1,111,3306.0
2025-03-21,夜班,ES-04,180.8,89,2888.0
2025-03-21,夜班,ES-05,120.0,30,880.0
2025-03-21,夜班,ES-07,161.2,78,2332.0
2025-03-21,夜班,ES-08,118.7,80,2358.0
2025-03-22,早班,ES-01,122.3,72,2224.0
2025-03-22,早班,ES-02,131.4,98,3047.0
2025-03-22,早班,ES-03,114.2,81,2641.0
2025-03-22,早班,ES-04,178.2,75,2159.0
2025-03-22,早班,ES-05,132.9,85,2747.0
2025-03-22,早班,ES-06,134.0,61,1848.0
2025-03-22,早班,ES-08,116.8,87,2804.0
2025-03-22,中班,ES-01,121.0,63,2056.0
2025-03-22,中班,ES-02,129.6,84,2441.0
2025-03-22,中班,ES-05,128.2,90,2667.0
2025-03-22,中班,ES-06,130.7,72,2141.0
2025-03-22,中班,ES-07,140.4,94,2866.0
2025-03-22,中班,ES-08,128.1,83,2638.0
2025-03-22,夜班,ES-02,138.6,96,2950.0
2025-03-22,夜班,ES-03,118.9,106,3341.0
2025-03-22,夜班,ES-04,181.2,105,3141.0
2025-03-22,夜班,ES-05,120.2,104,3104.0
2025-03-22,夜班,ES-06,131.8,79,2468.0
2025-03-23,早班,ES-01,119.9,91,2980.0
2025-03-23,早班,ES-03,109.9,99,3081.0
2025-03-23,早班,ES-04,175.6,48,1508.0
2025-03-23,早班,ES-06,123.7,112,3411.0
2025-03-23,早班,ES-07,145.9,90,2603.0
2025-03-23,中班,ES-01,109.4,102,3321.0
2025-03-23,中班,ES-02,118.4,107,3358.0
2025-03-23,中班,ES-03,113.0,77,2211.0
2025-03-23,中班,ES-04,179.7,97,2779.0
2025-03-23,中班,ES-05,121.3,119,3529.0
2025-03-23,中班,ES-07,161.1,82,2625.0
2025-03-23,夜班,ES-01,118.0,83,2350.0
2025-03-23,夜班,ES-02,127.6,100,2925.0
2025-03-23,夜班,ES-03,116.4,65,2122.0
2025-03-23,夜班,ES-04,175.0,76,2380.0
2025-03-23,夜班,ES-06,129.4,89,2644.0
2025-03-23,夜班,ES-07,151.3,63,1836.0
2025-03-24,早班,ES-01,113.3,77,2510.0
2025-03-24,早班,ES-03,106.6,83,2341.0
2025-03-24,早班,ES-04,162.3,93,2850.0
2025-03-24,早班,ES-06,117.5,131,3998.0
2025-03-24,早班,ES-07,154.1,77,2158.0
2025-03-24,早班,ES-08,126.4,66,1982.0
2025-03-24,中班,ES-01,130.8,110,3132.0
2025-03-24,中班,ES-02,128.2,77,2403.0
2025-03-24,中班,ES-03,108.9,96,2961.0
2025-03-24,中班,ES-04,167.0,110,3094.0
2025-03-24,中班,ES-05,126.7,75,2238.0
2025-03-24,中班,ES-06,138.3,84,2478.0
2025-03-24,中班,ES-08,129.0,132,3753.0
2025-03-24,夜班,ES-01,136.5,80,2535.0
2025-03-24,夜班,ES-02,121.9,87,2712.0
2025-03-24,夜班,ES-03,112.8,88,2721.0
2025-03-24,夜班,ES-04,191.9,102,3346.0
2025-03-24,夜班,ES-05,133.7,95,2731.0
2025-03-24,夜班,ES-06,116.5,67,1984.0
2025-03-24,夜班,ES-07,142.3,68,1969.0
2025-03-24,夜班,ES-08,124.5,121,3441.0
2025-03-25,早班,ES-01,112.3,75,2378.0
2025-03-25,早班,ES-02,125.2,88,2621.0
2025-03-25,早班,ES-03,116.2,77,2364.0
2025-03-25,早班,ES-05,124.3,114,3555.0
2025-03-25,早班,ES-06,138.1,102,2920.0
2025-03-25,早班,ES-07,142.7,91,2614.0
2025-03-25,早班,ES-08,118.5,71,2006.0
2025-03-25,中班,ES-01,123.5,82,2297.0
2025-03-25,中班,ES-02,140.6,70,2088.0
2025-03-25,中班,ES-03,105.3,112,3285.0
2025-03-25,中班,ES-04,172.3,86,2816.0
2025-03-25,中班,ES-05,198.5,62,1851.0
2025-03-25,中班,ES-06,125.4,117,3285.0
2025-03-25,中班,ES-07,146.0,59,1693.0
2025-03-25,中班,ES-08,125.3,89,2649.0
2025-03-25,夜班,ES-01,115.8,134,4091.0
2025-03-25,夜班,ES-03,115.7,104,3356.0
2025-03-25,夜班,ES-04,185.1,82,2438.0
2025-03-25,夜班,ES-05,130.1,110,3339.0
2025-03-25,夜班,ES-06,131.6,111,3281.0
2025-03-25,夜班,ES-07,144.0,116,3814.0
2025-03-25,夜班,ES-08,193.7,86,2591.0
2025-03-26,早班,ES-01,111.3,84,2575.0
2025-03-26,早班,ES-02,133.7,79,2247.0
2025-03-26,早班,ES-04,178.3,95,3116.0
2025-03-26,早班,ES-05,135.9,89,2661.0
2025-03-26,早班,ES-06,134.7,94,2758.0
2025-03-26,早班,ES-07,171.3,96,3101.0
2025-03-26,早班,ES-08,114.7,116,3429.0
2025-03-26,中班,ES-01,112.0,74,2258.0
2025-03-26,中班,ES-02,121.7,86,2814.0
2025-03-26,中班,ES-03,97.7,104,3187.0
2025-03-26,中班,ES-05,131.2,110,3296.0
2025-03-26,中班,ES-06,136.6,117,3692.0
2025-03-26,中班,ES-08,123.5,114,3497.0
2025-03-26,夜班,ES-01,112.4,88,2639.0
2025-03-26,夜班,ES-02,132.3,80,2369.0
2025-03-26,夜班,ES-03,117.0,88,2630.0
2025-03-26,夜班,ES-04,165.3,104,3390.0
2025-03-26,夜班,ES-05,131.1,83,2650.0
2025-03-26,夜班,ES-06,125.3,109,3199.0
2025-03-26,夜班,ES-07,145.9,79,2389.0
2025-03-26,夜班,ES-08,137.1,97,3189.0
2025-03-27,早班,ES-02,122.4,140,4560.0
2025-03-27,早班,ES-03,87.5,82,2425.0
2025-03-27,早班,ES-05,127.4,91,2758.0
2025-03-27,早班,ES-06,125.7,93,2954.0
2025-03-27,早班,ES-07,198.7,91,2908.0
2025-03-27,早班,ES-08,123.8,91,2710.0
2025-03-27,中班,ES-01,115.4,101,2828.0
2025-03-27,中班,ES-02,134.0,121,3566.0
2025-03-27,中班,ES-04,178.0,97,2854.0
2025-03-27,中班,ES-05,127.4,85,2495.0
2025-03-27,中班,ES-07,154.1,112,3603.0
2025-03-27,中班,ES-08,122.8,95,2687.0
2025-03-27,夜班,ES-01,98.5,121,3413.0
2025-03-27,夜班,ES-02,139.5,100,3286.0
2025-03-27,夜班,ES-03,102.0,111,3340.0
2025-03-27,夜班,ES-04,156.3,127,3674.0
2025-03-27,夜班,ES-05,117.8,105,3453.0
2025-03-27,夜班,ES-07,154.6,112,3183.0
2025-03-28,早班,ES-01,128.3,92,2939.0
2025-03-28,早班,ES-02,123.9,57,1607.0
2025-03-28,早班,ES-04,182.8,90,2729.0
2025-03-28,早班,ES-05,125.8,101,2912.0
2025-03-28,早班,ES-06,126.5,92,2692.0
2025-03-28,早班,ES-07,140.3,78,2573.0
2025-03-28,早班,ES-08,113.1,68,2005.0
2025-03-28,中班,ES-02,134.7,105,3419.0
2025-03-28,中班,ES-03,105.7,75,2309.0
2025-03-28,中班,ES-05,125.5,102,3301.0
2025-03-28,中班,ES-06,127.4,111,3164.0
2025-03-28,中班,ES-08,110.3,118,3885.0
2025-03-28,夜班,ES-01,110.1,72,2039.0
2025-03-28,夜班,ES-02,141.2,111,3644.0
2025-03-28,夜班,ES-04,184.9,74,2317.0
2025-03-28,夜班,ES-05,121.6,72,2180.0
2025-03-28,夜班,ES-07,149.9,92,2578.0
2025-03-28,夜班,ES-08,129.8,74,2215.0
2025-03-29,早班,ES-02,134.4,89,2929.0
2025-03-29,早班,ES-05,120.4,88,2719.0
2025-03-29,早班,ES-07,160.0,92,2854.0
2025-03-29,早班,ES-08,130.3,112,3493.0
2025-03-29,中班,ES-01,126.3,72,2108.0
2025-03-29,中班,ES-02,124.3,104,3114.0
2025-03-29,中班,ES-03,111.2,95,3028.0
2025-03-29,中班,ES-04,215.0,68,2101.0
2025-03-29,中班,ES-05,138.6,102,3242.0
2025-03-29,中班,ES-06,125.2,90,2548.0
2025-03-29,中班,ES-07,152.3,85,2407.0
2025-03-29,中班,ES-08,137.9,44,1256.0
2025-03-29,夜班,ES-01,110.2,87,2508.0
2025-03-29,夜班,ES-02,123.1,79,2436.0
2025-03-29,夜班,ES-03,117.8,71,2310.0
2025-03-29,夜班,ES-04,163.3,100,3229.0
2025-03-29,夜班,ES-05,126.8,84,2403.0
2025-03-29,夜班,ES-08,122.1,57,1711.0
2025-03-30,早班,ES-02,134.7,103,2894.0
2025-03-30,早班,ES-03,109.4,92,2906.0
2025-03-30,早班,ES-04,171.1,79,2578.0
2025-03-30,早班,ES-05,139.9,90,2774.0
2025-03-30,早班,ES-07,149.5,76,2174.0
2025-03-30,中班,ES-01,110.4,130,3974.0
2025-03-30,中班,ES-02,132.8,106,3326.0
2025-03-30,中班,ES-03,104.5,90,2657.0
2025-03-30,中班,ES-05,122.5,86,2463.0
2025-03-30,中班,ES-06,118.0,99,2970.0
2025-03-30,中班,ES-07,152.8,102,2962.0
2025-03-30,中班,ES-08,119.6,85,2506.0
2025-03-30,夜班,ES-01,115.5,66,1979.0
2025-03-30,夜班,ES-02,126.0,100,2903.0
2025-03-30,夜班,ES-06,129.1,89,2931.0
2025-03-30,夜班,ES-07,153.6,79,2475.0
2025-03-31,早班,ES-01,115.1,94,3083.0
2025-03-31,早班,ES-02,124.5,78,2534.0
2025-03-31,早班,ES-03,115.9,80,2416.0
2025-03-31,早班,ES-04,168.2,69,2185.0
2025-03-31,早班,ES-05,128.1,82,2324.0
2025-03-31,早班,ES-06,131.9,87,2859.0
2025-03-31,早班,ES-07,165.5,83,2693.0
2025-03-31,中班,ES-01,118.4,80,2373.0
2025-03-31,中班,ES-02,129.7,88,2474.0
2025-03-31,中班,ES-03,146.1,125,3782.0
2025-03-31,中班,ES-05,145.4,64,2016.0
2025-03-31,中班,ES-07,154.6,89,2568.0
2025-03-31,中班,ES-08,123.7,82,2370.0
2025-03-31,夜班,ES-01,123.4,102,2941.0
2025-03-31,夜班,ES-02,124.7,116,3484.0
2025-03-31,夜班,ES-03,116.3,72,2280.0
2025-03-31,夜班,ES-04,215.4,126,3759.0
2025-03-31,夜班,ES-05,131.7,81,2497.0
2025-03-31,夜班,ES-07,138.4,81,2521.0
2025-04-01,早班,ES-01,125.1,95,3037.0
2025-04-01,早班,ES-02,131.7,79,2430.0
2025-04-01,早班,ES-03,115.4,81,2343.0
2025-04-01,早班,ES-04,165.1,91,2825.0
2025-04-01,早班,ES-06,145.1,106,3124.0
2025-04-01,早班,ES-07,168.6,97,2743.0
2025-04-01,早班,ES-08,118.7,56,1698.0
2025-04-01,中班,ES-01,127.9,98,3224.0
2025-04-01,中班,ES-03,128.4,97,2925.0
2025-04-01,中班,ES-04,173.7,131,3908.0
2025-04-01,中班,ES-05,127.1,69,2185.0
2025-04-01,中班,ES-06,123.2,83,2658.0
