date,equipment_id,equipment_name,build_year,cycle_sec_per_truck,trucks_loaded,work_hours
2025-03-05,WK-12,12#电铲,2018,127.2,537,19.0
2025-03-05,WK-15,15#电铲,2020,127.1,543,19.2
2025-03-05,WK-18,18#电铲,2022,124.5,536,18.5
2025-03-05,WK-20,20#电铲,2012,145.8,480,19.5
2025-03-05,WK-22,22#电铲,2019,125.6,599,20.9
2025-03-05,WK-25,25#电铲,2023,126.0,594,20.8
2025-03-05,WK-28,28#电铲,2016,142.1,484,19.1
2025-03-06,WK-10,10#电铲,2015,146.2,477,19.4
2025-03-06,WK-12,12#电铲,2018,129.2,529,19.0
2025-03-06,WK-15,15#电铲,2020,131.4,525,19.2
2025-03-06,WK-18,18#电铲,2022,127.7,522,18.5
2025-03-06,WK-20,20#电铲,2012,143.2,489,19.5
2025-03-06,WK-22,22#电铲,2019,125.1,601,20.9
2025-03-06,WK-25,25#电铲,2023,126.1,593,20.8
2025-03-06,WK-28,28#电铲,2016,143.5,479,19.1
2025-03-07,WK-10,10#电铲,2015,144.5,483,19.4
2025-03-07,WK-12,12#电铲,2018,127.1,537,19.0
2025-03-07,WK-15,15#电铲,2020,133.6,516,19.2
2025-03-07,WK-18,18#电铲,2022,129.7,514,18.5
2025-03-07,WK-20,20#电铲,2012,143.2,489,19.5
2025-03-07,WK-22,22#电铲,2019,126.9,593,20.9
2025-03-07,WK-25,25#电铲,2023,126.8,590,20.8
2025-03-07,WK-28,28#电铲,2016,143.7,478,19.1
2025-03-08,WK-10,10#电铲,2015,143.6,486,19.4
2025-03-08,WK-12,12#电铲,2018,128.3,532,19.0
2025-03-08,WK-15,15#电铲,2020,132.1,522,19.2
2025-03-08,WK-18,18#电铲,2022,127.2,524,18.5
2025-03-08,WK-20,20#电铲,2012,142.1,493,19.5
2025-03-08,WK-22,22#电铲,2019,124.4,605,20.9
2025-03-08,WK-25,25#电铲,2023,125.7,595,20.8
2025-03-08,WK-28,28#电铲,2016,143.1,480,19.1
2025-03-09,WK-10,10#电铲,2015,146.1,478,19.4
2025-03-09,WK-12,12#电铲,2018,128.6,531,19.0
2025-03-09,WK-15,15#电铲,2020,130.5,528,19.2
2025-03-09,WK-18,18#电铲,2022,128.3,520,18.5
2025-03-09,WK-20,20#电铲,2012,141.1,496,19.5
2025-03-09,WK-22,22#电铲,2019,125.5,599,20.9
2025-03-09,WK-25,25#电铲,2023,121.9,614,20.8
2025-03-09,WK-28,28#电铲,2016,143.0,481,19.1
2025-03-10,WK-10,10#电铲,2015,142.4,490,19.4
2025-03-10,WK-12,12#电铲,2018,130.4,524,19.0
2025-03-10,WK-15,15#电铲,2020,131.8,523,19.2
2025-03-10,WK-18,18#电铲,2022,126.2,528,18.5
2025-03-10,WK-20,20#电铲,2012,144.9,483,19.5
2025-03-10,WK-22,22#电铲,2019,126.5,594,20.9
2025-03-10,WK-25,25#电铲,2023,124.3,602,20.8
2025-03-10,WK-28,28#电铲,2016,145.0,474,19.1
2025-03-11,WK-10,10#电铲,2015,141.8,492,19.4
2025-03-11,WK-12,12#电铲,2018,131.4,520,19.0
2025-03-11,WK-15,15#电铲,2020,130.1,530,19.2
2025-03-11,WK-18,18#电铲,2022,125.4,532,18.5
2025-03-11,WK-20,20#电铲,2012,146.4,478,19.5
2025-03-11,WK-22,22#电铲,2019,128.8,584,20.9
2025-03-11,WK-25,25#电铲,2023,124.2,602,20.8
2025-03-11,WK-28,28#电铲,2016,144.3,477,19.1
2025-03-12,WK-10,10#电铲,2015,142.9,489,19.4
2025-03-12,WK-12,12#电铲,2018,125.5,544,19.0
2025-03-12,WK-15,15#电铲,2020,128.2,538,19.2
2025-03-12,WK-18,18#电铲,2022,124.5,536,18.5
2025-03-12,WK-20,20#电铲,2012,142.2,492,19.5
2025-03-12,WK-22,22#电铲,2019,130.5,576,20.9
2025-03-12,WK-25,25#电铲,2023,128.9,580,20.8
2025-03-12,WK-28,28#电铲,2016,143.7,478,19.1
2025-03-13,WK-10,10#电铲,2015,143.9,485,19.4
2025-03-13,WK-12,12#电铲,2018,128.6,531,19.0
2025-03-13,WK-15,15#电铲,2020,128.4,537,19.2
2025-03-13,WK-18,18#电铲,2022,124.6,535,18.5
2025-03-13,WK-20,20#电铲,2012,142.0,493,19.5
2025-03-13,WK-22,22#电铲,2019,127.8,588,20.9
2025-03-13,WK-25,25#电铲,2023,125.4,596,20.8
2025-03-13,WK-28,28#电铲,2016,144.4,476,19.1
2025-03-14,WK-10,10#电铲,2015,144.6,483,19.4
2025-03-14,WK-12,12#电铲,2018,128.4,532,19.0
2025-03-14,WK-15,15#电铲,2020,128.8,536,19.2
2025-03-14,WK-18,18#电铲,2022,124.2,537,18.5
2025-03-14,WK-20,20#电铲,2012,144.4,485,19.5
2025-03-14,WK-22,22#电铲,2019,127.8,588,20.9
2025-03-14,WK-25,25#电铲,2023,124.7,600,20.8
2025-03-14,WK-28,28#电铲,2016,144.6,475,19.1
2025-03-15,WK-10,10#电铲,2015,144.5,483,19.4
2025-03-15,WK-12,12#电铲,2018,127.8,534,19.0
2025-03-15,WK-15,15#电铲,2020,131.3,525,19.2
2025-03-15,WK-18,18#电铲,2022,126.9,526,18.5
2025-03-15,WK-20,20#电铲,2012,144.5,485,19.5
2025-03-15,WK-22,22#电铲,2019,127.3,591,20.9
2025-03-15,WK-25,25#电铲,2023,129.3,579,20.8
2025-03-15,WK-28,28#电铲,2016,143.6,479,19.1
2025-03-16,WK-10,10#电铲,2015,145.3,481,19.4
2025-03-16,WK-12,12#电铲,2018,127.5,535,19.0
2025-03-16,WK-15,15#电铲,2020,129.3,533,19.2
2025-03-16,WK-18,18#电铲,2022,125.1,533,18.5
2025-03-16,WK-20,20#电铲,2012,142.0,493,19.5
2025-03-16,WK-22,22#电铲,2019,129.6,580,20.9
2025-03-16,WK-25,25#电铲,2023,127.7,586,20.8
2025-03-16,WK-28,28#电铲,2016,145.3,473,19.1
2025-03-17,WK-10,10#电铲,2015,146.0,478,19.4
2025-03-17,WK-12,12#电铲,2018,131.3,520,19.0
2025-03-17,WK-15,15#电铲,2020,127.8,540,19.2
2025-03-17,WK-18,18#电铲,2022,125.1,533,18.5
2025-03-17,WK-20,20#电铲,2012,141.2,496,19.5
2025-03-17,WK-22,22#电铲,2019,129.6,580,20.9
2025-03-17,WK-25,25#电铲,2023,125.6,596,20.8
2025-03-17,WK-28,28#电铲,2016,144.6,475,19.1
2025-03-18,WK-10,10#电铲,2015,145.6,480,19.4
2025-03-18,WK-12,12#电铲,2018,127.0,537,19.0
2025-03-18,WK-15,15#电铲,2020,128.7,536,19.2
2025-03-18,WK-18,18#电铲,2022,124.6,535,18.5
2025-03-18,WK-20,20#电铲,2012,139.4,502,19.5
2025-03-18,WK-22,22#电铲,2019,127.0,592,20.9
2025-03-18,WK-25,25#电铲,2023,123.7,605,20.8
2025-03-18,WK-28,28#电铲,2016,145.6,472,19.1
2025-03-19,WK-10,10#电铲,2015,142.8,489,19.4
2025-03-19,WK-12,12#电铲,2018,128.3,532,19.0
2025-03-19,WK-15,15#电铲,2020,128.1,538,19.2
2025-03-19,WK-18,18#电铲,2022,124.9,534,18.5
2025-03-19,WK-20,20#电铲,2012,139.8,501,19.5
2025-03-19,WK-22,22#电铲,2019,125.4,599,20.9
2025-03-19,WK-25,25#电铲,2023,125.9,594,20.8
2025-03-19,WK-28,28#电铲,2016,143.3,480,19.1
2025-03-20,WK-10,10#电铲,2015,143.1,488,19.4
2025-03-20,WK-12,12#电铲,2018,131.0,521,19.0
2025-03-20,WK-15,15#电铲,2020,128.9,535,19.2
2025-03-20,WK-18,18#电铲,2022,123.4,541,18.5
2025-03-20,WK-20,20#电铲,2012,141.3,496,19.5
2025-03-20,WK-22,22#电铲,2019,127.0,592,20.9
2025-03-20,WK-25,25#电铲,2023,123.6,605,20.8
2025-03-20,WK-28,28#电铲,2016,146.3,470,19.1
2025-03-21,WK-10,10#电铲,2015,143.8,486,19.4
2025-03-21,WK-12,12#电铲,2018,130.9,522,19.0
2025-03-21,WK-15,15#电铲,2020,131.9,523,19.2
2025-03-21,WK-18,18#电铲,2022,122.5,545,18.5
2025-03-21,WK-20,20#电铲,2012,141.4,495,19.5
2025-03-21,WK-22,22#电铲,2019,127.6,589,20.9
2025-03-21,WK-25,25#电铲,2023,126.5,591,20.8
2025-03-21,WK-28,28#电铲,2016,145.5,472,19.1
2025-03-22,WK-10,10#电铲,2015,142.2,491,19.4
2025-03-22,WK-12,12#电铲,2018,129.4,528,19.0
2025-03-22,WK-15,15#电铲,2020,131.1,526,19.2
2025-03-22,WK-18,18#电铲,2022,123.7,539,18.5
2025-03-22,WK-20,20#电铲,2012,143.8,487,19.5
2025-03-22,WK-22,22#电铲,2019,129.3,581,20.9
2025-03-22,WK-25,25#电铲,2023,125.7,595,20.8
2025-03-22,WK-28,28#电铲,2016,143.6,479,19.1
2025-03-23,WK-10,10#电铲,2015,143.4,487,19.4
2025-03-23,WK-12,12#电铲,2018,129.7,527,19.0
2025-03-23,WK-15,15#电铲,2020,130.4,529,19.2
2025-03-23,WK-18,18#电铲,2022,124.4,536,18.5
2025-03-23,WK-20,20#电铲,2012,145.8,480,19.5
2025-03-23,WK-22,22#电铲,2019,126.5,595,20.9
2025-03-23,WK-25,25#电铲,2023,126.7,591,20.8
2025-03-23,WK-28,28#电铲,2016,145.8,472,19.1
2025-03-24,WK-10,10#电铲,2015,143.1,488,19.4
2025-03-24,WK-12,12#电铲,2018,130.7,523,19.0
2025-03-24,WK-15,15#电铲,2020,130.1,530,19.2
2025-03-24,WK-18,18#电铲,2022,126.2,529,18.5
2025-03-24,WK-20,20#电铲,2012,143.2,489,19.5
2025-03-24,WK-22,22#电铲,2019,128.2,587,20.9
2025-03-24,WK-25,25#电铲,2023,128.6,582,20.8
2025-03-24,WK-28,28#电铲,2016,144.8,475,19.1
2025-03-25,WK-10,10#电铲,2015,144.7,483,19.4
2025-03-25,WK-12,12#电铲,2018,133.4,512,19.0
2025-03-25,WK-15,15#电铲,2020,129.9,531,19.2
2025-03-25,WK-18,18#电铲,2022,125.5,531,18.5
2025-03-25,WK-20,20#电铲,2012,144.6,484,19.5
2025-03-25,WK-22,22#电铲,2019,128.6,585,20.9
2025-03-25,WK-25,25#电铲,2023,126.4,592,20.8
2025-03-25,WK-28,28#电铲,2016,143.5,479,19.1
2025-03-26,WK-10,10#电铲,2015,144.8,482,19.4
2025-03-26,WK-12,12#电铲,2018,127.8,534,19.0
2025-03-26,WK-15,15#电铲,2020,128.2,538,19.2
2025-03-26,WK-18,18#电铲,2022,127.5,523,18.5
2025-03-26,WK-20,20#电铲,2012,143.4,488,19.5
2025-03-26,WK-22,22#电铲,2019,131.3,573,20.9
2025-03-26,WK-25,25#电铲,2023,128.3,583,20.8
2025-03-26,WK-28,28#电铲,2016,142.8,481,19.1
2025-03-27,WK-10,10#电铲,2015,145.2,481,19.4
2025-03-27,WK-12,12#电铲,2018,126.0,542,19.0
2025-03-27,WK-15,15#电铲,2020,127.6,540,19.2
2025-03-27,WK-18,18#电铲,2022,124.3,536,18.5
2025-03-27,WK-20,20#电铲,2012,144.0,486,19.5
2025-03-27,WK-22,22#电铲,2019,130.9,574,20.9
2025-03-27,WK-25,25#电铲,2023,126.7,590,20.8
2025-03-27,WK-28,28#电铲,2016,143.5,479,19.1
2025-03-28,WK-10,10#电铲,2015,146.3,477,19.4
2025-03-28,WK-12,12#电铲,2018,127.4,536,19.0
2025-03-28,WK-15,15#电铲,2020,127.5,541,19.2
2025-03-28,WK-18,18#电铲,2022,128.4,519,18.5
2025-03-28,WK-20,20#电铲,2012,144.2,486,19.5
2025-03-28,WK-22,22#电铲,2019,128.2,587,20.9
2025-03-28,WK-25,25#电铲,2023,127.2,588,20.8
2025-03-28,WK-28,28#电铲,2016,145.5,472,19.1
2025-03-29,WK-10,10#电铲,2015,143.9,485,19.4
2025-03-29,WK-12,12#电铲,2018,128.8,530,19.0
2025-03-29,WK-15,15#电铲,2020,130.3,529,19.2
2025-03-29,WK-18,18#电铲,2022,127.0,525,18.5
2025-03-29,WK-20,20#电铲,2012,142.9,490,19.5
2025-03-29,WK-22,22#电铲,2019,130.6,576,20.9
2025-03-29,WK-25,25#电铲,2023,124.3,602,20.8
2025-03-29,WK-28,28#电铲,2016,142.9,481,19.1
2025-03-30,WK-10,10#电铲,2015,145.1,481,19.4
2025-03-30,WK-12,12#电铲,2018,128.5,531,19.0
2025-03-30,WK-15,15#电铲,2020,132.4,521,19.2
2025-03-30,WK-18,18#电铲,2022,123.4,541,18.5
2025-03-30,WK-20,20#电铲,2012,142.6,491,19.5
2025-03-30,WK-22,22#电铲,2019,127.8,588,20.9
2025-03-30,WK-25,25#电铲,2023,125.1,598,20.8
2025-03-30,WK-28,28#电铲,2016,143.1,480,19.1
2025-03-31,WK-10,10#电铲,2015,148.1,471,19.4
2025-03-31,WK-12,12#电铲,2018,126.9,538,19.0
2025-03-31,WK-15,15#电铲,2020,128.4,537,19.2
2025-03-31,WK-18,18#电铲,2022,124.9,534,18.5
2025-03-31,WK-20,20#电铲,2012,141.2,496,19.5
2025-03-31,WK-22,22#电铲,2019,130.7,576,20.9
2025-03-31,WK-25,25#电铲,2023,127.4,587,20.8
2025-03-31,WK-28,28#电铲,2016,143.2,480,19.1
2025-04-01,WK-10,10#电铲,2015,145.3,481,19.4
2025-04-01,WK-12,12#电铲,2018,128.3,532,19.0
2025-04-01,WK-15,15#电铲,2020,126.4,546,19.2
2025-04-01,WK-18,18#电铲,2022,126.9,526,18.5
2025-04-01,WK-20,20#电铲,2012,145.5,481,19.5
2025-04-01,WK-22,22#电铲,2019,130.7,575,20.9
2025-04-01,WK-25,25#电铲,2023,126.1,593,20.8
2025-04-01,WK-28,28#电铲,2016,143.5,479,19.1
2025-04-02,WK-10,10#电铲,2015,145.0,482,19.4
2025-04-02,WK-12,12#电铲,2018,128.3,532,19.0
2025-04-02,WK-15,15#电铲,2020,129.1,534,19.2
2025-04-02,WK-18,18#电铲,2022,129.5,515,18.5
2025-04-02,WK-20,20#电铲,2012,145.0,483,19.5
2025-04-02,WK-22,22#电铲,2019,128.2,587,20.9
2025-04-02,WK-25,25#电铲,2023,126.6,591,20.8
2025-04-02,WK-28,28#电铲,2016,144.8,475,19.1
2025-04-03,WK-10,10#电铲,2015,144.9,482,19.4
2025-04-03,WK-12,12#电铲,2018,127.7,535,19.0
2025-04-03,WK-15,15#电铲,2020,129.6,532,19.2
2025-04-03,WK-18,18#电铲,2022,128.8,518,18.5
2025-04-03,WK-20,20#电铲,2012,144.1,486,19.5
2025-04-03,WK-22,22#电铲,2019,130.3,577,20.9
2025-04-03,WK-25,25#电铲,2023,125.3,597,20.8
2025-04-03,WK-28,28#电铲,2016,143.5,479,19.1
2025-04-04,WK-10,10#电铲,2015,144.6,483,19.4
2025-04-04,WK-12,12#电铲,2018,130.1,525,19.0
2025-04-04,WK-15,15#电铲,2020,126.9,544,19.2
2025-04-04,WK-18,18#电铲,2022,126.8,526,18.5
2025-04-04,WK-20,20#电铲,2012,143.5,488,19.5
2025-04-04,WK-22,22#电铲,2019,129.5,581,20.9
2025-04-04,WK-25,25#电铲,2023,127.0,589,20.8
2025-04-04,WK-28,28#电铲,2016,144.4,476,19.1
2025-04-05,WK-10,10#电铲,2015,144.1,485,19.4
2025-04-05,WK-12,12#电铲,2018,129.3,528,19.0
2025-04-05,WK-15,15#电铲,2020,130.7,528,19.2
2025-04-05,WK-18,18#电铲,2022,126.7,527,18.5
2025-04-05,WK-20,20#电铲,2012,141.5,495,19.5
2025-04-05,WK-22,22#电铲,2019,126.3,595,20.9
2025-04-05,WK-25,25#电铲,2023,124.7,600,20.8
2025-04-05,WK-28,28#电铲,2016,144.6,475,19.1
2025-04-06,WK-10,10#电铲,2015,144.9,482,19.4
2025-04-06,WK-12,12#电铲,2018,126.8,539,19.0
2025-04-06,WK-15,15#电铲,2020,128.8,535,19.2
2025-04-06,WK-18,18#电铲,2022,123.1,542,18.5
2025-04-06,WK-20,20#电铲,2012,141.6,495,19.5
2025-04-06,WK-22,22#电铲,2019,128.6,585,20.9
2025-04-06,WK-25,25#电铲,2023,126.1,593,20.8
2025-04-06,WK-28,28#电铲,2016,144.5,476,19.1
2025-04-07,WK-10,10#电铲,2015,145.1,481,19.4
2025-04-07,WK-12,12#电铲,2018,127.8,534,19.0
2025-04-07,WK-15,15#电铲,2020,128.9,535,19.2
2025-04-07,WK-18,18#电铲,2022,124.4,536,18.5
2025-04-07,WK-20,20#电铲,2012,144.4,485,19.5
2025-04-07,WK-22,22#电铲,2019,127.7,589,20.9
2025-04-07,WK-25,25#电铲,2023,125.2,597,20.8
2025-04-07,WK-28,28#电铲,2016,144.9,474,19.1
2025-04-08,WK-10,10#电铲,2015,144.4,483,19.4
2025-04-08,WK-12,12#电铲,2018,129.0,529,19.0
2025-04-08,WK-15,15#电铲,2020,129.3,534,19.2
2025-04-08,WK-18,18#电铲,2022,125.1,533,18.5
2025-04-08,WK-20,20#电铲,2012,143.8,487,19.5
2025-04-08,WK-22,22#电铲,2019,131.1,573,20.9
2025-04-08,WK-25,25#电铲,2023,127.0,589,20.8
2025-04-08,WK-28,28#电铲,2016,145.8,472,19.1
2025-04-09,WK-10,10#电铲,2015,143.8,485,19.4
2025-04-09,WK-12,12#电铲,2018,129.0,529,19.0
2025-04-09,WK-15,15#电铲,2020,129.8,532,19.2
2025-04-09,WK-18,18#电铲,2022,125.3,532,18.5
2025-04-09,WK-20,20#电铲,2012,144.9,483,19.5
2025-04-09,WK-22,22#电铲,2019,130.8,575,20.9
2025-04-09,WK-25,25#电铲,2023,125.4,597,20.8
2025-04-09,WK-28,28#电铲,2016,145.4,473,19.1
2025-04-10,WK-10,10#电铲,2015,147.3,474,19.4
2025-04-10,WK-12,12#电铲,2018,128.5,531,19.0
2025-04-10,WK-15,15#电铲,2020,133.5,517,19.2
2025-04-10,WK-18,18#电铲,2022,123.4,541,18.5
2025-04-10,WK-20,20#电铲,2012,142.8,490,19.5
2025-04-10,WK-22,22#电铲,2019,130.4,576,20.9
2025-04-10,WK-25,25#电铲,2023,127.4,587,20.8
2025-04-10,WK-28,28#电铲,2016,144.4,476,19.1
2025-04-11,WK-10,10#电铲,2015,144.3,484,19.4
2025-04-11,WK-12,12#电铲,2018,127.5,536,19.0
2025-04-11,WK-15,15#电铲,2020,132.7,520,19.2
2025-04-11,WK-18,18#电铲,2022,124.9,534,18.5
2025-04-11,WK-20,20#电铲,2012,142.9,490,19.5
2025-04-11,WK-22,22#电铲,2019,129.2,582,20.9
2025-04-11,WK-25,25#电铲,2023,127.1,589,20.8
2025-04-11,WK-28,28#电铲,2016,145.4,473,19.1
2025-04-12,WK-10,10#电铲,2015,146.1,478,19.4
2025-04-12,WK-12,12#电铲,2018,128.9,530,19.0
2025-04-12,WK-15,15#电铲,2020,128.3,538,19.2
2025-04-12,WK-18,18#电铲,2022,123.5,540,18.5
2025-04-12,WK-20,20#电铲,2012,140.7,498,19.5
2025-04-12,WK-22,22#电铲,2019,126.1,596,20.9
2025-04-12,WK-25,25#电铲,2023,126.4,592,20.8
2025-04-12,WK-28,28#电铲,2016,145.9,471,19.1
2025-04-13,WK-10,10#电铲,2015,144.0,485,19.4
2025-04-13,WK-12,12#电铲,2018,129.9,526,19.0
2025-04-13,WK-15,15#电铲,2020,128.1,538,19.2
2025-04-13,WK-18,18#电铲,2022,127.0,525,18.5
2025-04-13,WK-20,20#电铲,2012,138.5,505,19.5
2025-04-13,WK-22,22#电铲,2019,127.5,590,20.9
2025-04-13,WK-25,25#电铲,2023,128.0,584,20.8
2025-04-13,WK-28,28#电铲,2016,147.8,465,19.1
2025-04-14,WK-10,10#电铲,2015,142.6,490,19.4
2025-04-14,WK-12,12#电铲,2018,128.8,530,19.0
2025-04-14,WK-15,15#电铲,2020,127.0,543,19.2
2025-04-14,WK-18,18#电铲,2022,126.8,526,18.5
2025-04-14,WK-20,20#电铲,2012,139.6,501,19.5
2025-04-14,WK-22,22#电铲,2019,127.4,590,20.9
2025-04-14,WK-25,25#电铲,2023,127.0,589,20.8
2025-04-14,WK-28,28#电铲,2016,144.7,475,19.1
2025-04-15,WK-10,10#电铲,2015,144.9,482,19.4
2025-04-15,WK-12,12#电铲,2018,129.9,525,19.0
2025-04-15,WK-15,15#电铲,2020,129.0,535,19.2
2025-04-15,WK-18,18#电铲,2022,125.2,533,18.5
2025-04-15,WK-20,20#电铲,2012,139.2,503,19.5
2025-04-15,WK-22,22#电铲,2019,126.9,593,20.9
2025-04-15,WK-25,25#电铲,2023,128.1,584,20.8
2025-04-15,WK-28,28#电铲,2016,146.3,470,19.1
2025-04-16,WK-10,10#电铲,2015,142.7,489,19.4
2025-04-16,WK-12,12#电铲,2018,129.6,527,19.0
2025-04-16,WK-15,15#电铲,2020,127.3,542,19.2
2025-04-16,WK-18,18#电铲,2022,124.8,534,18.5
2025-04-16,WK-20,20#电铲,2012,142.7,491,19.5
2025-04-16,WK-22,22#电铲,2019,126.8,593,20.9
2025-04-16,WK-25,25#电铲,2023,126.0,594,20.8
2025-04-16,WK-28,28#电铲,2016,145.0,474,19.1
2025-04-17,WK-10,10#电铲,2015,142.5,490,19.4
2025-04-17,WK-12,12#电铲,2018,132.5,515,19.0
2025-04-17,WK-15,15#电铲,2020,128.3,538,19.2
2025-04-17,WK-18,18#电铲,2022,126.9,526,18.5
2025-04-17,WK-20,20#电铲,2012,145.2,482,19.5
2025-04-17,WK-22,22#电铲,2019,128.4,586,20.9
2025-04-17,WK-25,25#电铲,2023,122.9,609,20.8
2025-04-17,WK-28,28#电铲,2016,144.0,478,19.1
2025-04-18,WK-10,10#电铲,2015,142.6,489,19.4
2025-04-18,WK-12,12#电铲,2018,131.9,518,19.0
2025-04-18,WK-15,15#电铲,2020,128.4,537,19.2
2025-04-18,WK-18,18#电铲,2022,127.4,524,18.5
2025-04-18,WK-20,20#电铲,2012,145.3,482,19.5
2025-04-18,WK-22,22#电铲,2019,128.6,585,20.9
2025-04-18,WK-25,25#电铲,2023,125.2,597,20.8
2025-04-18,WK-28,28#电铲,2016,226.9,142,9.0
2025-04-19,WK-10,10#电铲,2015,144.7,482,19.4
2025-04-19,WK-12,12#电铲,2018,130.1,525,19.0
2025-04-19,WK-15,15#电铲,2020,129.9,531,19.2
2025-04-19,WK-18,18#电铲,2022,126.5,527,18.5
2025-04-19,WK-20,20#电铲,2012,144.0,486,19.5
2025-04-19,WK-22,22#电铲,2019,127.3,591,20.9
2025-04-19,WK-25,25#电铲,2023,128.4,582,20.8
2025-04-19,WK-28,28#电铲,2016,144.9,475,19.1
2025-04-20,WK-10,10#电铲,2015,146.3,477,19.4
2025-04-20,WK-12,12#电铲,2018,129.0,529,19.0
2025-04-20,WK-15,15#电铲,2020,129.2,534,19.2
2025-04-20,WK-18,18#电铲,2022,124.3,536,18.5
2025-04-20,WK-20,20#电铲,2012,146.2,479,19.5
2025-04-20,WK-22,22#电铲,2019,128.6,585,20.9
2025-04-20,WK-25,25#电铲,2023,127.0,589,20.8
2025-04-20,WK-28,28#电铲,2016,144.7,475,19.1
2025-04-21,WK-10,10#电铲,2015,144.4,483,19.4
2025-04-21,WK-12,12#电铲,2018,129.3,528,19.0
2025-04-21,WK-15,15#电铲,2020,128.9,535,19.2
2025-04-21,WK-18,18#电铲,2022,127.8,522,18.5
2025-04-21,WK-20,20#电铲,2012,144.6,484,19.5
2025-04-21,WK-22,22#电铲,2019,128.9,583,20.9
2025-04-21,WK-25,25#电铲,2023,125.7,595,20.8
2025-04-21,WK-28,28#电铲,2016,143.0,481,19.1
2025-04-22,WK-10,10#电铲,2015,146.7,476,19.4
2025-04-22,WK-12,12#电铲,2018,129.1,529,19.0
2025-04-22,WK-15,15#电铲,2020,127.6,541,19.2
2025-04-22,WK-18,18#电铲,2022,127.7,523,18.5
2025-04-22,WK-20,20#电铲,2012,144.2,486,19.5
2025-04-22,WK-22,22#电铲,2019,130.1,578,20.9
2025-04-22,WK-25,25#电铲,2023,127.9,585,20.8
2025-04-22,WK-28,28#电铲,2016,139.9,491,19.1
2025-04-23,WK-10,10#电铲,2015,144.3,484,19.4
2025-04-23,WK-12,12#电铲,2018,130.3,524,19.0
2025-04-23,WK-15,15#电铲,2020,129.5,533,19.2
2025-04-23,WK-18,18#电铲,2022,123.1,542,18.5
2025-04-23,WK-20,20#电铲,2012,144.4,485,19.5
2025-04-23,WK-22,22#电铲,2019,129.9,579,20.9
2025-04-23,WK-25,25#电铲,2023,126.9,589,20.8
2025-04-23,WK-28,28#电铲,2016,143.3,480,19.1
2025-04-24,WK-10,10#电铲,2015,142.9,489,19.4
2025-04-24,WK-12,12#电铲,2018,129.5,527,19.0
2025-04-24,WK-15,15#电铲,2020,128.4,537,19.2
2025-04-24,WK-18,18#电铲,2022,122.4,545,18.5
2025-04-24,WK-20,20#电铲,2012,146.2,479,19.5
2025-04-24,WK-22,22#电铲,2019,129.4,581,20.9
2025-04-24,WK-25,25#电铲,2023,126.0,594,20.8
2025-04-24,WK-28,28#电铲,2016,141.8,485,19.1
2025-04-25,WK-10,10#电铲,2015,141.5,494,19.4
2025-04-25,WK-12,12#电铲,2018,127.0,537,19.0
2025-04-25,WK-15,15#电铲,2020,126.7,544,19.2
2025-04-25,WK-18,18#电铲,2022,124.0,538,18.5
2025-04-25,WK-20,20#电铲,2012,140.1,500,19.5
2025-04-25,WK-22,22#电铲,2019,130.1,578,20.9
2025-04-25,WK-25,25#电铲,2023,123.6,605,20.8
2025-04-25,WK-28,28#电铲,2016,140.3,490,19.1
2025-04-26,WK-10,10#电铲,2015,141.1,495,19.4
2025-04-26,WK-12,12#电铲,2018,129.3,528,19.0
2025-04-26,WK-15,15#电铲,2020,125.7,549,19.2
2025-04-26,WK-18,18#电铲,2022,127.0,525,18.5
2025-04-26,WK-20,20#电铲,2012,142.9,490,19.5
2025-04-26,WK-22,22#电铲,2019,131.4,572,20.9
2025-04-26,WK-25,25#电铲,2023,127.0,589,20.8
2025-04-26,WK-28,28#电铲,2016,144.0,477,19.1
2025-04-27,WK-10,10#电铲,2015,144.4,483,19.4
2025-04-27,WK-12,12#电铲,2018,129.2,528,19.0
2025-04-27,WK-15,15#电铲,2020,129.2,534,19.2
2025-04-27,WK-18,18#电铲,2022,129.3,516,18.5
2025-04-27,WK-20,20#电铲,2012,145.1,483,19.5
2025-04-27,WK-22,22#电铲,2019,129.4,581,20.9
2025-04-27,WK-25,25#电铲,2023,123.6,605,20.8
2025-04-27,WK-28,28#电铲,2016,145.1,474,19.1
2025-04-28,WK-10,10#电铲,2015,144.2,484,19.4
2025-04-28,WK-12,12#电铲,2018,127.8,534,19.0
2025-04-28,WK-15,15#电铲,2020,129.9,531,19.2
2025-04-28,WK-18,18#电铲,2022,127.4,524,18.5
2025-04-28,WK-20,20#电铲,2012,146.0,480,19.5
2025-04-28,WK-22,22#电铲,2019,130.4,577,20.9
2025-04-28,WK-25,25#电铲,2023,126.3,592,20.8
2025-04-28,WK-28,28#电铲,2016,143.5,479,19.1
2025-04-29,WK-10,10#电铲,2015,144.9,482,19.4
2025-04-29,WK-12,12#电铲,2018,127.7,535,19.0
2025-04-29,WK-15,15#电铲,2020,130.7,528,19.2
2025-04-29,WK-18,18#电铲,2022,124.8,535,18.5
2025-04-29,WK-20,20#电铲,2012,141.4,495,19.5
2025-04-29,WK-22,22#电铲,2019,131.2,573,20.9
2025-04-29,WK-25,25#电铲,2023,125.6,596,20.8
2025-04-29,WK-28,28#电铲,2016,142.9,481,19.1
2025-04-30,WK-10,10#电铲,2015,142.6,489,19.4
2025-04-30,WK-12,12#电铲,2018,129.3,528,19.0
2025-04-30,WK-15,15#电铲,2020,129.7,532,19.2
